stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
B02799P,,Perum Taman Malaka,,-6.231412,106.928680,1,,0,2,,
B02800P,,Perum Tpi 1,,-6.197379,106.935130,1,,0,2,,
B02801P,,Perum Tpi 2,,-6.197450,106.935160,1,,0,2,,
B02802P,,Perum Villa Kelapa Dua,,-6.216674,106.767450,1,,0,2,,
B02803P,,Perumahan BDN Cilandak,,-6.284482,106.799460,1,,0,2,,
B02804P,,Perumahan Buddha Tzu Chi 1,,-6.107548,106.771920,1,,0,2,,
B02805P,,Perumahan Buddha Tzu Chi 2,,-6.107634,106.771840,1,,0,2,,
B02806P,,Perumahan EKS Yon Angkub,,-6.264169,106.870080,1,,0,2,,
B02807P,,Perumahan Grand Malaka Rorotan,,-6.148925,106.955770,1,,0,2,,
B02810P,,Perumahan Mawar Joglo,,-6.215254,106.725250,1,,0,2,,
B02811P,,Perumahan Meruya Indah,,-6.201783,106.740100,1,,0,2,,
B02812P,,Perumahan Perwira Mabad,,-6.202610,106.782740,1,,0,2,,
B02813P,,Perumahan Purna Dharma,,-6.216334,106.773130,1,,0,2,,
B02814P,,Perumahan TNI AU 1,,-6.252552,106.909440,1,,0,2,,
B02815P,,Perumahan TNI AU 2,,-6.252620,106.909280,1,,0,2,,
B05574P,,Taman Ayodya,,-6.245687,106.794670,1,,0,2,,
B02817P,,Perumahan Walikota Jakbar 2,,-6.213297,106.724920,1,,0,2,,
B02818P,,Perumnas Klender 2,,-6.216652,106.930800,1,,0,2,,
B02821P,,Pesona Kalisari,,-6.337634,106.857480,1,,0,2,,
B02822P,,Pesona Khayangan,,-6.382532,106.830010,1,,0,2,,
B02823P,,Pesona Square,,-6.379606,106.843120,1,,0,2,,
B02824P,,Petojo 1,,-6.170105,106.816980,1,,0,2,,
B02825P,,Simpang Masjid Darul Falah,,-6.226035,106.751540,1,,0,2,,
B02828P,,PGC Dalam,,-6.261841,106.865700,1,,0,2,,
B02829P,,PGP,,-6.203394,106.934460,1,,0,2,,
B02830P,,Pharmin,,-6.182988,106.813060,1,,0,2,,
B02831P,,Phe Tower Kebagusan,,-6.299876,106.833230,1,,0,2,,
B02832P,,PIK Avenue,,-6.108595,106.739780,1,,0,2,,
B02833P,,Pintu 2 Jembatan Semanan Raya,,-6.155916,106.709540,1,,0,2,,
B02834P,,Pintu 3 TMII,,-6.305153,106.888530,1,,0,2,,
B02835P,,Pintu Air Gempol 1,,-6.183327,106.959570,1,,0,2,,
B02838P,,Pintu Air Jembatan Merah,,-6.146216,106.834170,1,,0,2,,
B02839P,,Pintu Air Kalimati,,-6.138809,106.832900,1,,0,2,,
B02840P,,Pintu Air Menteng,,-6.195980,106.832660,1,,0,2,,
B02841P,,Pintu Air Sunda Kelapa,,-6.126841,106.809950,1,,0,2,,
B02842P,,Pintu Barat Ragunan 1,,-6.310788,106.816220,1,,0,2,,
B02845P,,Pintu II TMII,,-6.297125,106.892460,1,,0,2,,
B02846P,,Pintu II TMII Bawah,,-6.296386,106.890570,1,,0,2,,
B02847P,,Pintu Kawasan 1,,-6.189631,106.906460,1,,0,2,,
B02848P,,Pintu Kawasan 2,,-6.189600,106.906290,1,,0,2,,
B02850P,,Pintu Masuk PIK 1,,-6.203692,106.935101,1,,0,2,,
B02851P,,Pintu Masuk PIK 2,,-6.203882,106.935210,1,,0,2,,
B02852P,,Pintu SMK 57,,-6.291397,106.823570,1,,0,2,,
B02853P,,Pintu Timur Ragunan,,-6.312081,106.825690,1,,0,2,,
B02854P,,Pintu Tol Cijago,,-6.380896,106.867420,1,,0,2,,
B02855P,,Piranti Baja,,-6.118797,106.928690,1,,0,2,,
B02856P,,PKB Pulo Gadung,,-6.185733,106.906380,1,,0,2,,
B03619P,,Sbr. Hotel Mulia,,-6.214132,106.795370,1,,0,2,,
B02858P,,PKPRI DKI Jakarta,,-6.143493,106.833950,1,,0,2,,
B02859P,,Plaza Adorama,,-6.258301,106.815190,1,,0,2,,
B02860P,,Plaza Blok M,,-6.244978,106.797520,1,,0,2,,
B02861P,,Plaza Europa,,-6.221188,106.616670,1,,0,2,,
B02863P,,Plaza Indonesia,,-6.193733,106.822800,1,,0,2,,
B02864P,,Plaza Kalibata,,-6.256423,106.855660,1,,0,2,,
B02867P,,Plaza Kemang 88,,-6.270202,106.815390,1,,0,2,,
B02868P,,Plaza Oleos,,-6.297710,106.829650,1,,0,2,,
B02869P,,Plaza Pp Condet 1,,-6.302522,106.857290,1,,0,2,,
B02870P,,Plaza Pp Condet 2,,-6.302391,106.857750,1,,0,2,,
B02873P,,Plaza Sentral,,-6.216247,106.816760,1,,0,2,,
B02875P,,PLN Corporate University 1,,-6.300374,106.821130,1,,0,2,,
B02876P,,PLN Corporate University 2,,-6.300935,106.821360,1,,0,2,,
B02877P,,PLN Duren Tiga 1,,-6.254389,106.834160,1,,0,2,,
B02878P,,PLN Duren Tiga 2,,-6.254234,106.834450,1,,0,2,,
B02879P,,PLN Kramat Jati,,-6.283549,106.871630,1,,0,2,,
B02880P,,PLN Pusat,,-6.240011,106.803760,1,,0,2,,
B02881P,,PLN Pusat Raya Tugu,,-6.128057,106.925960,1,,0,2,,
B02882P,,PLN Senayan,,-6.216832,106.793250,1,,0,2,,
B02884P,,PLTU,,-6.113368,106.785330,1,,0,2,,
B02886P,,Pluit 1,,-6.115636,106.790900,1,,0,2,,
B02887P,,Pluit Karang Indah,,-6.117576,106.783110,1,,0,2,,
B02889P,,Pluit Sakti,,-6.122386,106.794320,1,,0,2,,
B02890P,,Plumpang Ps. Ular,,-6.129105,106.894050,1,,0,2,,
B02891P,,Plumpang Pertamina 1,,-6.127927,106.893360,1,,0,2,,
B02892P,,PMD,,-6.269190,106.846090,1,,0,2,,
B02893P,,PMI,,-6.241288,106.835100,1,,0,2,,
B02894P,,Alfurqon,,-6.184794,106.844330,1,,0,2,,
B02895P,,Poins Square,,-6.289207,106.777180,1,,0,2,,
B02896P,,Polda Metro Jaya 1,,-6.221726,106.809840,1,,0,2,,
B02898P,,Polres Jakut,,-6.116415,106.893410,1,,0,2,,
B02902P,,Polsek Cipayung,,-6.308731,106.899370,1,,0,2,,
B02903P,,Polsek Ciputat 1,,-6.310368,106.755020,1,,0,2,,
B02904P,,Polsek Ciputat 2,,-6.310464,106.755100,1,,0,2,,
B02905P,,Polsek Duren Sawit,,-6.247836,106.917260,1,,0,2,,
B02906P,,Polsek Kelapa Gading,,-6.162927,106.907480,1,,0,2,,
B02907P,,Polsek Kemayoran,,-6.159927,106.852000,1,,0,2,,
B02908P,,Polsek Kemayoran 2,,-6.159595,106.853290,1,,0,2,,
B02909P,,Polsek Kembangan,,-6.198313,106.739450,1,,0,2,,
B02910P,,Polsek Koja,,-6.119814,106.916860,1,,0,2,,
B02911P,,Polsek Makasar,,-6.290974,106.884500,1,,0,2,,
B02912P,,Polsek Pasar Rebo,,-6.336745,106.868100,1,,0,2,,
B02914P,,Polsek Tj. Priok,,-6.115316,106.880290,1,,0,2,,
B02915P,,Poltangan,,-6.295763,106.840870,1,,0,2,,
B02916P,,Poltek Bunda Kandung,,-6.312052,106.838490,1,,0,2,,
B02917P,,Poltekkes Jakarta I Cilandak,,-6.301990,106.790270,1,,0,2,,
B02919P,,Pom Bensin Ciputat,,-6.321313,106.746270,1,,0,2,,
B02920P,,Pom Bensin Mulyadi,,-6.252929,107.023030,1,,0,2,,
B02921P,,Pomad 2,,-6.261758,106.843110,1,,0,2,,
B02924P,,Pondok Gede Raya,,-6.289531,106.880270,1,,0,2,,
B02927P,,Pondok Kelapa Indah,,-6.247534,106.921440,1,,0,2,,
B02928P,,Pondok Kelapa Raya Kalimalang,,-6.248830,106.935400,1,,0,2,,
B02930P,,Pondok Yatim Kembang Kerep,,-6.196073,106.742410,1,,0,2,,
B02929P,,Pondok Molek,,-6.284375,106.908629,1,,0,2,,
B02922P,,Pompa Viaduct Ancol,,-6.131663,106.831070,1,,0,2,,
B02931P,,Ponpes Alhikmah Rorotan,,-6.131569,106.955370,1,,0,2,,
B02932P,,Ponpes Baitul Quran Al Ikhwan 1,,-6.128812,106.964910,1,,0,2,,
B02933P,,Ponpes Baitul Quran Al Ikhwan 2,,-6.128890,106.965020,1,,0,2,,
B02934P,,Ponpes Darunnajah,,-6.246640,106.762800,1,,0,2,,
B02935P,,Ponpes Musyarrofah,,-6.225870,106.744830,1,,0,2,,
B02936P,,Pool Blue Bird Cijantung,,-6.321667,106.865160,1,,0,2,,
B02939P,,Pool Blue Bird Puri 2,,-6.160742,106.726850,1,,0,2,,
B02940P,,Pool Express Tanah Kusir,,-6.255345,106.769110,1,,0,2,,
B02941P,,Pool Hiba Utama 1,,-6.206384,106.902690,1,,0,2,,
B02942P,,Pool Hiba Utama 2,,-6.206080,106.902610,1,,0,2,,
B02943P,,Pool Mayasari Bakti,,-6.202095,106.904450,1,,0,2,,
B02945P,,Pool PPD Ciputat,,-6.331231,106.748510,1,,0,2,,
B02946P,,Pool PPD Kec. Pulo Gadung,,-6.199649,106.904770,1,,0,2,,
B02947P,,Pool Taksi,,-6.188631,106.934260,1,,0,2,,
B02948P,,Pool Taksi Tanah Kusir,,-6.254506,106.777410,1,,0,2,,
B02949P,,Port Medical Center,,-6.110114,106.889390,1,,0,2,,
B02950P,,Portal Darul Falah Petukangan,,-6.227490,106.752340,1,,0,2,,
B02951P,,Portal Taman Ratu 1,,-6.165320,106.769950,1,,0,2,,
B02952P,,Portal Taman Ratu 2,,-6.169679,106.769560,1,,0,2,,
B02953P,,Pos 9 Pelabuhan Jict,,-6.107294,106.895700,1,,0,2,,
B02954P,,Pos Bungur Batu Ampar,,-6.277838,106.860670,1,,0,2,,
B02955P,,Pos Bungur Batu Ampar IV,,-6.277781,106.860720,1,,0,2,,
B02956P,,Pos Jaga Trikora 1,,-6.241638,106.879810,1,,0,2,,
B02957P,,Pos Jaga Trikora 2,,-6.241673,106.879780,1,,0,2,,
H00204S,,Kota Bambu Arah Utara,,-6.184489,106.796740,2,,1,2,,
B02959P,,Pos Jaga Utama 2,,-6.261242,106.888270,1,,0,2,,
B02960P,,Pos Masuk Halim Squadron 1,,-6.270578,106.877740,1,,0,2,,
B02961P,,Pos Masuk Halim Squardon 2,,-6.270523,106.877720,1,,0,2,,
B02962P,,Pos Pantau Kostrad Petukangan,,-6.230734,106.753480,1,,0,2,,
B02963P,,Pos Pengampuan,,-6.199264,106.761620,1,,0,2,,
B02964P,,Pos Pengumben 1,,-6.213215,106.772280,1,,0,2,,
B02965P,,Pos Polisi Satrio,,-6.225044,106.828270,1,,0,2,,
B02966P,,Pos Rw 06 Pondok Bambu,,-6.229454,106.904410,1,,0,2,,
B02967P,,Pos RW 10 Jingga Raya,,-6.163696,106.908870,1,,0,2,,
B02968P,,Pos RW 16 Tj. Gedong,,-6.167462,106.793330,1,,0,2,,
B02969P,,Posh Harapan Indah Raya,,-6.193852,106.976830,1,,0,2,,
B02970P,,Pospol Bendungan Hilir,,-6.213858,106.813100,1,,0,2,,
B02918P,,Pom Ad 1,,-6.261949,106.843280,1,,0,2,,
B02972P,,Pospol Jati Bunder,,-6.189707,106.813170,1,,0,2,,
B02974P,,Pospol Makasar,,-6.246997,106.906590,1,,0,2,,
B02975P,,Pospol Pemuda Kayu Jati V,,-6.193153,106.886180,1,,0,2,,
B02976P,,Pospol Pengumben,,-6.216956,106.769650,1,,0,2,,
B02977P,,Pospol PIK Penggilingan,,-6.203442,106.932580,1,,0,2,,
B02978P,,Pospol Pondok Kelapa,,-6.238776,106.934340,1,,0,2,,
B02979P,,Pospol Taman Aries,,-6.195419,106.744200,1,,0,2,,
B02980P,,Pospol Tomang 1,,-6.174344,106.804970,1,,0,2,,
B02981P,,Pospol Tomang 2,,-6.174341,106.804890,1,,0,2,,
B02983P,,PPI,,-6.170855,106.821360,1,,0,2,,
B02984P,,PPKD Jaktim,,-6.247777,106.942360,1,,0,2,,
B02985P,,Prajawangsa 1,,-6.321450,106.865080,1,,0,2,,
B02987P,,Praktekan Bangunan Barat 1,,-6.189877,106.881650,1,,0,2,,
B02988P,,Praktekan Bangunan Barat 2,,-6.189786,106.881640,1,,0,2,,
B02989P,,Prasetya Mulya,,-6.291895,106.789220,1,,0,2,,
B02990P,,Pratama Abadi,,-6.233124,106.642560,1,,0,2,,
B02991P,,Premier Terrace,,-6.329721,106.875370,1,,0,2,,
B02993P,,PTT,,-6.109953,106.883810,1,,0,2,,
B02994P,,PTUN Jakarta,,-6.196388,106.840250,1,,0,2,,
B02995P,,PU Irigasi,,-6.201479,106.810790,1,,0,2,,
B02996P,,Pulo Asem,,-6.193384,106.894630,1,,0,2,,
B02998P,,Pulo Gadung 3,,-6.181757,106.908670,1,,0,2,,
B02999P,,Pulo Gadung 4,,-6.184383,106.907980,1,,0,2,,
B03000P,,Pulo Gadung 5,,-6.182228,106.909010,1,,0,2,,
B03002P,,Pulo Mas 1,,-6.174644,106.892880,1,,0,2,,
B03004P,,Pulo Mas Bypass 2,,-6.177207,106.875820,1,,0,2,,
B03005P,,Pulo Mas Residence,,-6.175379,106.887440,1,,0,2,,
B03006P,,Pulo Mas Ruko,,-6.178306,106.896770,1,,0,2,,
B03007P,,Punto Dewo Gardu 1,,-6.289714,106.892700,1,,0,2,,
B03008P,,Punto Dewo Gardu 2,,-6.289746,106.892610,1,,0,2,,
B03010P,,Puri Ardhya Garini,,-6.257030,106.883920,1,,0,2,,
B03011P,,Puri Botanical,,-6.217893,106.746210,1,,0,2,,
B03014P,,Puri Imperium,,-6.210463,106.832290,1,,0,2,,
B03017P,,Puri Margasatwa,,-6.311610,106.808870,1,,0,2,,
B03018P,,Puri Park View,,-6.192136,106.755720,1,,0,2,,
B03626P,,Sbr. ITC Fatmawati,,-6.263430,106.796900,1,,0,2,,
B03020P,,Pusat Buah Segar Green Ville,,-6.169454,106.772810,1,,0,2,,
B03022P,,Pusat Mode Tanah Abang,,-6.186840,106.815790,1,,0,2,,
B03023P,,Pusat Pelayanan Warga Summarecon,,-6.148440,106.914950,1,,0,2,,
B03024P,,Pusat Pengelolaan Komplek Kemayoran,,-6.151371,106.841880,1,,0,2,,
B02971P,,Pospol Daan Mogot Baru,,-6.155056,106.713851,1,,0,2,,
B02997P,,Term. Pulo Gadung,,-6.183245,106.908680,1,,0,2,,
B03025P,,Pusat Promosi Dan Pemasaran Hortikultura 1,,-6.206283,106.777990,1,,0,2,,
B03027P,,Pusat Promosi Ikan Hias,,-6.183173,106.856020,1,,0,2,,
B03028P,,Pusat Promosi Industri Kayu Mebel,,-6.202854,106.903660,1,,0,2,,
B03030P,,Pusdiklat Batan,,-6.293368,106.772000,1,,0,2,,
B03031P,,Pusdiklat Bps Jagakarsa,,-6.331167,106.831540,1,,0,2,,
B03032P,,Pusdiklat Kemenag 1,,-6.312075,106.752280,1,,0,2,,
B03033P,,Pusdiklat Kemenag 2,,-6.312209,106.752520,1,,0,2,,
B03034P,,Pusdiklat Pajak Jln. Sakti IV,,-6.188239,106.784410,1,,0,2,,
B03035P,,Pusdiklatnas 1,,-6.104867,106.939400,1,,0,2,,
B03036P,,Pusdiklatnas 2,,-6.104896,106.939440,1,,0,2,,
B03037P,,Pusenlis,,-6.187443,106.808040,1,,0,2,,
B03038P,,Puskesmas Balekambang,,-6.284147,106.851640,1,,0,2,,
B03039P,,Puskesmas Batu Ampar,,-6.283558,106.859360,1,,0,2,,
B03040P,,Puskesmas Cakung,,-6.198025,106.905110,1,,0,2,,
B03042P,,Puskesmas Cibubur,,-6.355699,106.879160,1,,0,2,,
B03043P,,Puskesmas Cilincing,,-6.103756,106.939430,1,,0,2,,
B03044P,,Puskesmas Ciracas,,-6.311774,106.874720,1,,0,2,,
B03045P,,Puskesmas Duren Sawit,,-6.241844,106.910900,1,,0,2,,
B03046P,,Puskesmas Halim 1,,-6.288345,106.892370,1,,0,2,,
B03047P,,Puskesmas Halim 2,,-6.267443,106.877320,1,,0,2,,
B03048P,,Puskesmas Kebayoran Baru,,-6.247225,106.805720,1,,0,2,,
B03050P,,Puskesmas Kelapa Gading,,-6.157489,106.907030,1,,0,2,,
B03051P,,Puskesmas Kel. Dukuh,,-6.302654,106.880260,1,,0,2,,
B03053P,,Puskesmas Kel. Kamal II,,-6.100938,106.697860,1,,0,2,,
B03054P,,Puskesmas Kel. Papanggo,,-6.129791,106.872340,1,,0,2,,
B03055P,,Puskesmas Kel. Semper Barat II,,-6.136069,106.921690,1,,0,2,,
B03056P,,Puskesmas Kel. Warakas,,-6.120743,106.875390,1,,0,2,,
B03057P,,Puskesmas Kota Bambu Selatan,,-6.186436,106.807370,1,,0,2,,
B03058P,,Puskesmas Malaka Sari,,-6.230600,106.929550,1,,0,2,,
B03059P,,Puskesmas Meruya Utara,,-6.199719,106.741480,1,,0,2,,
B03015P,,Puri Kembangan,,-6.188874,106.735140,1,,0,2,,
B03016P,,Puri Mansion Apartement,,-6.177925,106.728210,1,,0,2,,
B03041P,,Puskesmas Cengkareng,,-6.144546,106.728660,1,,0,2,,
B02982P,,Potlot,,-6.254634,106.842650,1,,0,2,,
B03012P,,Puri Casablanca,,-6.225081,106.838400,1,,0,2,,
B03060P,,Puskesmas Pasar Minggu,,-6.320616,106.825440,1,,0,2,,
B03061P,,Puskesmas Pasar Rebo,,-6.339083,106.861480,1,,0,2,,
B03062P,,Puskesmas Petojo Utara,,-6.168238,106.810880,1,,0,2,,
B03063P,,Puskesmas Pondok Pinang,,-6.277299,106.772700,1,,0,2,,
B03064P,,Puskesmas Rawamangun,,-6.197034,106.888390,1,,0,2,,
B03066P,,Puskesmas Tambora,,-6.147656,106.807180,1,,0,2,,
B03067P,,Putaran Karang Tengah,,-6.306832,106.781710,1,,0,2,,
B03069P,,RA Kartini,,-6.282151,106.773150,1,,0,2,,
B03070P,,Raffles Christian School,,-6.279590,106.778750,1,,0,2,,
B03071P,,Ragunan 1,,-6.305305,106.818310,1,,0,2,,
B03072P,,Ragunan 2,,-6.305283,106.818550,1,,0,2,,
B03073P,,Ramayana Cengkareng,,-6.153197,106.728030,1,,0,2,,
B03074P,,Ramayana KDW,,-6.351839,106.884320,1,,0,2,,
B03075P,,Ramayana Semper,,-6.127723,106.917110,1,,0,2,,
B03077P,,Ratu Prabu,,-6.292014,106.808530,1,,0,2,,
B03078P,,Rawa Bambu,,-6.294753,106.840780,1,,0,2,,
B03079P,,Rawa Barat 1,,-6.238813,106.815900,1,,0,2,,
B03080P,,Rawa Binong Lubang Buaya,,-6.297294,106.903000,1,,0,2,,
B03081P,,Rawa Buaya 1,,-6.154142,106.726570,1,,0,2,,
B03082P,,Rawa Buaya 2,,-6.153725,106.726130,1,,0,2,,
B03083P,,Rawa Selatan 1,,-6.174148,106.857940,1,,0,2,,
B03084P,,Rawa Selatan 2,,-6.173813,106.857710,1,,0,2,,
B03086P,,Raya Bekasi Pulo Gebang 1,,-6.187709,106.960050,1,,0,2,,
B03087P,,Raya Condet Munggang 1,,-6.274032,106.856690,1,,0,2,,
B03088P,,Raya Condet Munggang 2,,-6.274052,106.855590,1,,0,2,,
B03089P,,Raya Gading Bukit Indah,,-6.147947,106.899190,1,,0,2,,
B03090P,,Raya Penggilingan,,-6.183068,106.931940,1,,0,2,,
B03091P,,Raya Pulo Gebang Akses St. Cakung,,-6.216671,106.953010,1,,0,2,,
B03093P,,Rengas,,-6.238871,106.817040,1,,0,2,,
B03094P,,Rest Area Cibubur,,-6.339993,106.890780,1,,0,2,,
B03095P,,Rest Area Km 13 Jakarta Merak,,-6.214583,106.681050,1,,0,2,,
B03096P,,Rest Area Km 13 Merak Jakarta,,-6.214273,106.677840,1,,0,2,,
B03097P,,Rest Area TMII,,-6.294670,106.881200,1,,0,2,,
B03098P,,Rindang Alam,,-6.310511,106.900300,1,,0,2,,
B03101P,,Romantis PIK Penggilingan,,-6.205114,106.928030,1,,0,2,,
B03102P,,Rorotan BKT,,-6.139340,106.969170,1,,0,2,,
B03103P,,Rorotan IX Gg. V,,-6.155712,106.959720,1,,0,2,,
B03105P,,Roxy Square,,-6.166209,106.799570,1,,0,2,,
B03106P,,Roxy Square 1,,-6.167189,106.799810,1,,0,2,,
B03107P,,Roxy Square 2,,-6.167221,106.799750,1,,0,2,,
B03108P,,RPHU Rorotan,,-6.134080,106.955080,1,,0,2,,
B03109P,,RPTRA Dukuh,,-6.301412,106.875830,1,,0,2,,
B03111P,,RPTRA Kampung Pulo Asri,,-6.277931,106.883730,1,,0,2,,
B03029P,,Pusdikkes,,-6.277665,106.869455,1,,0,2,,
B03112P,,RPTRA Menara,,-6.212997,106.731230,1,,0,2,,
B03113P,,RPTRA Mutiara Rawabinong,,-6.298029,106.904840,1,,0,2,,
B03114P,,RPTRA Radar Pembangunan,,-6.120156,106.896430,1,,0,2,,
B03115P,,RPTRA Taman Apel,,-6.171700,106.784120,1,,0,2,,
B03117P,,RPTRA Udara Segar 126,,-6.282793,106.863970,1,,0,2,,
B03119P,,RS Adhiyaksa,,-6.307077,106.893200,1,,0,2,,
B03121P,,RS Anggrek Mas,,-6.203194,106.772830,1,,0,2,,
B03122P,,RS Asshobirin 1,,-6.258627,106.651850,1,,0,2,,
B03123P,,RS Asshobirin 2,,-6.258481,106.651990,1,,0,2,,
H00220S,,Kemanggisan Arah Utara,,-6.189906,106.796940,2,,1,2,,
B03125P,,RS Bhakti Mulia,,-6.199881,106.800920,1,,0,2,,
B03126P,,RS Budi Jaya,,-6.218825,106.845190,1,,0,2,,
B03127P,,RS Carolus,,-6.196081,106.850540,1,,0,2,,
B03128P,,RS Ciputra,,-6.123683,106.705110,1,,0,2,,
B03129P,,RS Citra Harapan,,-6.185004,106.977230,1,,0,2,,
B03130P,,RS Dharma Nugraha,,-6.196153,106.886150,1,,0,2,,
B03131P,,RS Dr Mintohardjo,,-6.211193,106.812310,1,,0,2,,
B03133P,,RS Duren Sawit,,-6.229777,106.909690,1,,0,2,,
B03135P,,RS Duren Sawit 2,,-6.232262,106.910190,1,,0,2,,
B03136P,,RS Fatmawati,,-6.293540,106.795220,1,,0,2,,
B03137P,,RS Gading Pluit,,-6.166419,106.915580,1,,0,2,,
B03138P,,RS Grand Family,,-6.123468,106.738970,1,,0,2,,
B03139P,,RS Haji Jakarta,,-6.290313,106.889480,1,,0,2,,
B03140P,,RS Harapan Bunda 1,,-6.302069,106.868060,1,,0,2,,
B03141P,,RS Harum,,-6.247780,106.909510,1,,0,2,,
B03142P,,RS Hermina,,-6.220850,106.865120,1,,0,2,,
B03143P,,RS Hermina Podomoro,,-6.145342,106.861560,1,,0,2,,
B03144P,,RS Islam Pondok Kopi,,-6.220062,106.939080,1,,0,2,,
B03145P,,RS Islam Pondok Kopi 1,,-6.220444,106.940780,1,,0,2,,
B03146P,,RS Islam Pondok Kopi 2,,-6.220383,106.940750,1,,0,2,,
B03147P,,RS Islam Sukapura,,-6.140369,106.922050,1,,0,2,,
B03148P,,RS Jantung Binawaluya,,-6.308410,106.870710,1,,0,2,,
B03150P,,RS Medika Permata Hijau 3,,-6.218375,106.778490,1,,0,2,,
B03151P,,RS Medika Permata Hijau 4,,-6.218438,106.778550,1,,0,2,,
B03152P,,RS Mediros,,-6.179626,106.903870,1,,0,2,,
B03153P,,RS Medistra,,-6.240411,106.834120,1,,0,2,,
B03154P,,RS Mitra Kelapa Gading,,-6.152389,106.897450,1,,0,2,,
B03156P,,RS Mitra Keluarga 2,,-6.240880,106.992850,1,,0,2,,
B03158P,,RS Moh Ridwan Meuraksa,,-6.294684,106.881790,1,,0,2,,
B03160P,,RS Mulyasari,,-6.129501,106.906150,1,,0,2,,
B03161P,,RS Omni Pulo Mas,,-6.180347,106.885150,1,,0,2,,
B03162P,,RS Pelabuhan Jakarta,,-6.124553,106.916800,1,,0,2,,
B03163P,,RS Pelni,,-6.193033,106.805420,1,,0,2,,
B03164P,,RS PIK,,-6.112331,106.752940,1,,0,2,,
B03165P,,RS PIK 2,,-6.112549,106.752640,1,,0,2,,
B03167P,,RS Polri Jaktim,,-6.270670,106.867320,1,,0,2,,
B03169P,,RS Pusat Pertamina 1,,-6.241352,106.793150,1,,0,2,,
B03172P,,RS Pusdikkes,,-6.277538,106.869170,1,,0,2,,
B03173P,,RS Restu Kasih,,-6.266060,106.865980,1,,0,2,,
B03174P,,RS Setia Mitra 1,,-6.281325,106.796400,1,,0,2,,
B03175P,,RS Setia Mitra 2,,-6.281358,106.796170,1,,0,2,,
B03177P,,RS Siloam,,-6.292071,106.784670,1,,0,2,,
B03178P,,RS Siloam Kb. Jeruk,,-6.190432,106.763020,1,,0,2,,
B03179P,,RS Sukmul Sisma Medika,,-6.112315,106.882360,1,,0,2,,
B03180P,,RS Sumber Waras 1,,-6.166392,106.797560,1,,0,2,,
B03181P,,RS Sumber Waras 2,,-6.166121,106.797840,1,,0,2,,
B03184P,,RS Zahirah,,-6.335452,106.823820,1,,0,2,,
B03185P,,RSAU Dr Esnawan Antariksa 1,,-6.256566,106.891520,1,,0,2,,
B03186P,,RSAU Dr Esnawan Antariska 2,,-6.256569,106.891390,1,,0,2,,
B03187P,,RSCM 1,,-6.198831,106.846360,1,,0,2,,
B03188P,,RSIA Aries,,-6.157776,106.808220,1,,0,2,,
B03189P,,RSIA Asta Nugraha,,-6.221820,106.914870,1,,0,2,,
B03190P,,RSIA Brawijaya Jln. H. Jian,,-6.257484,106.807170,1,,0,2,,
B03191P,,RSIA Bunda,,-6.196714,106.836580,1,,0,2,,
B03192P,,RSIA Bunda 2,,-6.196015,106.836720,1,,0,2,,
B03193P,,RSIA Bunda Aliyah 1,,-6.233285,106.896600,1,,0,2,,
B03194P,,RSIA Bunda Aliyah 2,,-6.233177,106.896540,1,,0,2,,
B03195P,,RSIA Duren Tiga 1,,-6.253592,106.841300,1,,0,2,,
B03196P,,RSIA Duren Tiga 2,,-6.253509,106.841350,1,,0,2,,
B03197P,,RSIA Kemang,,-6.285839,106.818800,1,,0,2,,
B03198P,,RSJ Dr Soeharto Heerdjan,,-6.162636,106.789560,1,,0,2,,
B03199P,,RSPAD 1,,-6.176162,106.839870,1,,0,2,,
B03201P,,RSPAD 3,,-6.175462,106.839220,1,,0,2,,
B03202P,,RSU Andhika,,-6.344535,106.814280,1,,0,2,,
B03203P,,RSU Dr Euis,,-6.245428,106.942550,1,,0,2,,
B03204P,,RSU Pekerja Sukapura,,-6.145072,106.922710,1,,0,2,,
B03205P,,Rsu Pengayoman,,-6.214694,106.883520,1,,0,2,,
B03208P,,RSUD Cilincing,,-6.112966,106.926070,1,,0,2,,
B03149P,,RS Mata Menteng,,-6.198015,106.837005,1,,0,2,,
B03209P,,RSUD Ciracas,,-6.345642,106.873580,1,,0,2,,
B03210P,,RSUD Jagakarsa,,-6.316360,106.811680,1,,0,2,,
B03211P,,RSUD Koja,,-6.108205,106.899820,1,,0,2,,
B03212P,,RSUD Koja 1,,-6.108976,106.899400,1,,0,2,,
B03213P,,RSUD Koja 2,,-6.108796,106.899340,1,,0,2,,
B03214P,,RSUD Pasar Minggu,,-6.293553,106.820830,1,,0,2,,
B03215P,,RSUD Pasar Rebo 1,,-6.304584,106.862120,1,,0,2,,
B03216P,,RSUD Pasar Rebo 2,,-6.304616,106.862450,1,,0,2,,
B03217P,,RSUD Pesanggrahan,,-6.258241,106.757060,1,,0,2,,
B03218P,,RSUD Tj. Priok 1,,-6.115837,106.889330,1,,0,2,,
B03219P,,RSUD Tj. Priok 2,,-6.115831,106.888720,1,,0,2,,
B03220P,,RSUD Tarakan,,-6.172239,106.810980,1,,0,2,,
B03221P,,RSUD Tugu Koja,,-6.127292,106.906050,1,,0,2,,
B03222P,,RSUP Persahabatan,,-6.203866,106.885820,1,,0,2,,
